date,opt_type,strike,direction,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251223,PE,59300,SHORT,2025-12-23 10:35:00.144000+05:30,2025-12-23 10:42:00.025000+05:30,249.05,242.8,35,218.75,67.78,150.97,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 10:42:00.025000+05:30,2025-12-23 10:49:00.339000+05:30,242.8,244.1,35,45.5,67.45,-21.95,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 10:49:00.339000+05:30,2025-12-23 10:52:00.103000+05:30,244.1,236.95,35,250.25,67.35,182.9,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 10:52:00.103000+05:30,2025-12-23 10:57:00.111000+05:30,236.95,242.0,35,176.75,67.21,109.54,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 10:57:00.111000+05:30,2025-12-23 11:10:01.031000+05:30,242.0,238.15,35,134.75,67.23,67.52,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 11:10:01.031000+05:30,2025-12-23 11:15:00.589000+05:30,238.15,239.7,35,54.25,67.08,-12.83,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 11:15:00.589000+05:30,2025-12-23 11:20:00.203000+05:30,239.7,237.0,35,94.5,67.06,27.44,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 11:20:00.203000+05:30,2025-12-23 11:29:00.921000+05:30,237.0,243.6,35,231.0,67.32,163.68,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 11:29:00.921000+05:30,2025-12-23 11:42:00.733000+05:30,243.6,258.7,35,-528.5,67.66,-596.16,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 11:42:00.733000+05:30,2025-12-23 11:48:00.054000+05:30,258.7,269.65,35,383.25,69.41,313.84,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 11:48:00.054000+05:30,2025-12-23 11:52:00.601000+05:30,269.65,261.9,35,271.25,69.47,201.78,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 11:52:00.601000+05:30,2025-12-23 12:15:00.987000+05:30,261.9,254.2,35,-269.5,68.43,-337.93,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 12:15:00.987000+05:30,2025-12-23 12:24:00.356000+05:30,254.2,251.1,35,108.5,68.26,40.24,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 12:24:00.356000+05:30,2025-12-23 12:29:00.024000+05:30,251.1,254.0,35,101.5,68.24,33.26,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 12:29:00.024000+05:30,2025-12-23 12:37:00.259000+05:30,254.0,251.4,35,91.0,68.25,22.75,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 12:37:00.259000+05:30,2025-12-23 12:51:00.462000+05:30,251.4,247.65,35,-131.25,67.82,-199.07,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 12:51:00.462000+05:30,2025-12-23 13:00:00.022000+05:30,247.65,244.5,35,110.25,67.71,42.54,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:00:00.022000+05:30,2025-12-23 13:04:00.366000+05:30,244.5,244.95,35,15.75,67.53,-51.78,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 13:04:00.366000+05:30,2025-12-23 13:11:00.565000+05:30,244.95,240.0,35,173.25,67.46,105.79,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:11:00.565000+05:30,2025-12-23 13:24:00.460000+05:30,240.0,239.05,35,-33.25,67.06,-100.31,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 13:24:00.460000+05:30,2025-12-23 13:27:00.308000+05:30,239.05,234.8,35,148.75,66.98,81.77,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:27:00.308000+05:30,2025-12-23 13:31:00.272000+05:30,234.8,234.05,35,-26.25,66.64,-92.89,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 13:31:00.272000+05:30,2025-12-23 13:40:00.033000+05:30,234.05,232.3,35,61.25,66.6,-5.35,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:40:00.033000+05:30,2025-12-23 13:42:00.637000+05:30,232.3,234.25,35,68.25,66.62,1.63,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 13:42:00.637000+05:30,2025-12-23 13:49:00.580000+05:30,234.25,233.0,35,43.75,66.63,-22.88,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:49:00.580000+05:30,2025-12-23 13:51:00.559000+05:30,233.0,236.8,35,133.0,66.8,66.2,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 13:51:00.559000+05:30,2025-12-23 13:56:00.207000+05:30,236.8,230.0,35,238.0,66.75,171.25,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 13:56:00.207000+05:30,2025-12-23 14:07:00.536000+05:30,230.0,231.5,35,52.5,66.4,-13.9,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 14:07:00.536000+05:30,2025-12-23 14:15:00.798000+05:30,231.5,225.9,35,196.0,66.33,129.67,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 14:15:00.798000+05:30,2025-12-23 14:21:00.315000+05:30,225.9,225.55,35,-12.25,65.93,-78.18,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 14:21:00.315000+05:30,2025-12-23 14:47:00.751000+05:30,225.55,232.9,35,-257.25,66.04,-323.29,Flip,2025-12
20251223,PE,59300,LONG,2025-12-23 14:47:00.751000+05:30,2025-12-23 15:04:00.719000+05:30,232.9,227.85,35,-176.75,66.2,-242.95,Flip,2025-12
20251223,PE,59300,SHORT,2025-12-23 15:04:00.719000+05:30,2025-12-23 15:25:59.996000+05:30,227.85,238.3,35,-365.75,66.28,-432.03,EOD,2025-12
20251224,CE,59300,LONG,2025-12-24 09:37:00.127000+05:30,2025-12-24 09:45:00.337000+05:30,402.4,403.0,35,21.0,80.65,-59.65,Flip,2025-12
20251224,CE,59300,SHORT,2025-12-24 09:45:00.337000+05:30,2025-12-24 09:47:00.492000+05:30,403.0,379.55,35,820.75,80.29,740.46,Flip,2025-12
20251224,CE,59300,LONG,2025-12-24 09:47:00.492000+05:30,2025-12-24 09:53:00.500000+05:30,379.55,388.7,35,320.25,79.33,240.92,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 09:32:00.719000+05:30,2025-12-26 09:58:00.004000+05:30,234.9,218.55,35,-572.25,65.6,-637.85,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 09:58:00.004000+05:30,2025-12-26 10:02:00.658000+05:30,218.55,218.2,35,12.25,65.34,-53.09,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 10:02:00.658000+05:30,2025-12-26 10:05:00.741000+05:30,218.2,231.0,35,448.0,66.18,381.82,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 10:05:00.741000+05:30,2025-12-26 10:11:00.630000+05:30,231.0,220.05,35,383.25,66.21,317.04,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 10:11:00.630000+05:30,2025-12-26 10:30:00.866000+05:30,220.05,220.0,35,-1.75,65.47,-67.22,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 10:30:00.866000+05:30,2025-12-26 10:51:00.444000+05:30,220.0,226.4,35,-224.0,65.57,-289.57,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 10:51:00.444000+05:30,2025-12-26 11:49:00.175000+05:30,226.4,163.8,35,-2191.0,61.79,-2252.79,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 11:49:00.175000+05:30,2025-12-26 12:02:00.146000+05:30,163.8,164.3,35,-17.5,60.81,-78.31,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 12:02:00.146000+05:30,2025-12-26 12:09:00.174000+05:30,164.3,164.9,35,21.0,60.88,-39.88,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 12:09:00.174000+05:30,2025-12-26 12:23:00.096000+05:30,164.9,162.0,35,101.5,60.85,40.65,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 12:23:00.096000+05:30,2025-12-26 12:27:00.237000+05:30,162.0,168.0,35,210.0,61.05,148.95,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 12:27:00.237000+05:30,2025-12-26 12:29:00.418000+05:30,168.0,162.35,35,197.75,61.06,136.69,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 12:29:00.418000+05:30,2025-12-26 12:53:00.003000+05:30,162.35,153.95,35,-294.0,60.11,-354.11,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 12:53:00.003000+05:30,2025-12-26 13:07:00.545000+05:30,153.95,153.0,35,33.25,59.97,-26.72,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 13:07:00.545000+05:30,2025-12-26 13:08:00.034000+05:30,153.0,157.5,35,157.5,60.21,97.29,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 13:08:00.034000+05:30,2025-12-26 13:35:00.146000+05:30,157.5,162.7,35,-182.0,60.36,-242.36,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 13:35:00.146000+05:30,2025-12-26 13:40:00.812000+05:30,162.7,161.55,35,-40.25,60.63,-100.88,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 13:40:00.812000+05:30,2025-12-26 13:55:00.742000+05:30,161.55,158.3,35,113.75,60.56,53.19,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 13:55:00.742000+05:30,2025-12-26 13:58:00.999000+05:30,158.3,162.65,35,152.25,60.64,91.61,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 13:58:00.999000+05:30,2025-12-26 14:06:00.166000+05:30,162.65,153.4,35,323.75,60.56,263.19,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 14:06:00.166000+05:30,2025-12-26 14:28:00.557000+05:30,153.4,131.4,35,-770.0,58.46,-828.46,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 14:28:00.557000+05:30,2025-12-26 14:50:00.148000+05:30,131.4,136.55,35,-180.25,58.19,-238.44,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 14:50:00.148000+05:30,2025-12-26 14:53:00.292000+05:30,136.55,140.35,35,133.0,58.79,74.21,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 14:53:00.292000+05:30,2025-12-26 15:08:00.520000+05:30,140.35,147.8,35,-260.75,58.97,-319.72,Flip,2025-12
20251226,CE,59100,LONG,2025-12-26 15:08:00.520000+05:30,2025-12-26 15:21:00.424000+05:30,147.8,149.0,35,42.0,59.55,-17.55,Flip,2025-12
20251226,CE,59100,SHORT,2025-12-26 15:21:00.424000+05:30,2025-12-26 15:25:59.794000+05:30,149.0,146.5,35,87.5,59.53,27.97,EOD,2025-12
20251226,PE,59100,LONG,2025-12-26 09:30:00.410000+05:30,2025-12-26 09:33:00.805000+05:30,142.6,165.95,35,817.25,60.61,756.64,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 09:33:00.805000+05:30,2025-12-26 09:50:00.262000+05:30,165.95,163.0,35,103.25,60.93,42.32,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 09:50:00.262000+05:30,2025-12-26 09:53:00.554000+05:30,163.0,167.9,35,171.5,61.06,110.44,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 09:53:00.554000+05:30,2025-12-26 09:58:00.003000+05:30,167.9,163.25,35,162.75,61.07,101.68,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 09:58:00.003000+05:30,2025-12-26 10:03:00.560000+05:30,163.25,162.5,35,-26.25,60.7,-86.95,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 10:03:00.560000+05:30,2025-12-26 10:05:00.740000+05:30,162.5,146.3,35,567.0,60.44,506.56,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 10:05:00.740000+05:30,2025-12-26 10:11:00.432000+05:30,146.3,155.4,35,318.5,59.96,258.54,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 10:11:00.432000+05:30,2025-12-26 10:30:00.865000+05:30,155.4,152.75,35,92.75,60.06,32.69,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 10:30:00.865000+05:30,2025-12-26 10:48:00.639000+05:30,152.75,145.1,35,-267.75,59.37,-327.12,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 10:48:00.639000+05:30,2025-12-26 11:02:00.169000+05:30,145.1,148.2,35,-108.5,59.3,-167.8,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 11:02:00.169000+05:30,2025-12-26 11:08:00.513000+05:30,148.2,159.55,35,397.25,60.27,336.98,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 11:08:00.513000+05:30,2025-12-26 11:39:00.657000+05:30,159.55,196.7,35,-1300.25,61.03,-1361.28,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 11:39:00.657000+05:30,2025-12-26 12:02:00.145000+05:30,196.7,187.15,35,-334.25,62.89,-397.14,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 12:02:00.145000+05:30,2025-12-26 12:13:00.496000+05:30,187.15,178.7,35,295.75,62.6,233.15,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 12:13:00.496000+05:30,2025-12-26 12:23:00.089000+05:30,178.7,189.05,35,362.25,62.73,299.52,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 12:23:00.089000+05:30,2025-12-26 12:44:00.645000+05:30,189.05,201.5,35,-435.75,63.09,-498.84,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 12:44:00.645000+05:30,2025-12-26 12:49:00.229000+05:30,201.5,210.15,35,302.75,64.51,238.24,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 12:49:00.229000+05:30,2025-12-26 12:53:00.001000+05:30,210.15,201.85,35,290.5,64.52,225.98,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 12:53:00.001000+05:30,2025-12-26 13:19:00.137000+05:30,201.85,189.05,35,-448.0,63.1,-511.1,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 13:19:00.137000+05:30,2025-12-26 13:22:00.299000+05:30,189.05,181.8,35,253.75,62.78,190.97,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 13:22:00.299000+05:30,2025-12-26 13:34:00.248000+05:30,181.8,182.35,35,19.25,62.33,-43.08,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 13:34:00.248000+05:30,2025-12-26 13:46:00.074000+05:30,182.35,184.95,35,-91.0,62.38,-153.38,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 13:46:00.074000+05:30,2025-12-26 13:55:00.106000+05:30,184.95,186.85,35,66.5,62.68,3.82,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 13:55:00.106000+05:30,2025-12-26 13:58:00.827000+05:30,186.85,183.55,35,115.5,62.66,52.84,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 13:58:00.827000+05:30,2025-12-26 14:06:00.166000+05:30,183.55,187.6,35,141.75,62.71,79.04,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 14:06:00.166000+05:30,2025-12-26 14:15:00.046000+05:30,187.6,195.55,35,-278.25,62.9,-341.15,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 14:15:00.046000+05:30,2025-12-26 14:18:00.248000+05:30,195.55,206.0,35,365.75,64.14,301.61,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 14:18:00.248000+05:30,2025-12-26 14:28:00.556000+05:30,206.0,209.2,35,-112.0,64.35,-176.35,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 14:28:00.556000+05:30,2025-12-26 14:50:00.147000+05:30,209.2,199.45,35,-341.25,63.91,-405.16,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 14:50:00.147000+05:30,2025-12-26 14:53:00.291000+05:30,199.45,194.4,35,176.75,63.68,113.07,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 14:53:00.291000+05:30,2025-12-26 15:06:00.062000+05:30,194.4,184.2,35,-357.0,62.65,-419.65,Flip,2025-12
20251226,PE,59100,SHORT,2025-12-26 15:06:00.062000+05:30,2025-12-26 15:25:00.314000+05:30,184.2,192.4,35,-287.0,62.62,-349.62,Flip,2025-12
20251226,PE,59100,LONG,2025-12-26 15:25:00.314000+05:30,2025-12-26 15:25:59.794000+05:30,192.4,192.35,35,-1.75,63.17,-64.92,EOD,2025-12
20251229,CE,59000,LONG,2025-12-29 09:41:00.119000+05:30,2025-12-29 10:12:00.664000+05:30,179.6,118.45,35,-2140.25,58.0,-2198.25,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 10:12:00.664000+05:30,2025-12-29 10:21:00.848000+05:30,118.45,115.35,35,108.5,56.99,51.51,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 10:21:00.848000+05:30,2025-12-29 10:25:00.010000+05:30,115.35,124.3,35,313.25,57.38,255.87,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 10:25:00.010000+05:30,2025-12-29 10:30:00.315000+05:30,124.3,115.4,35,311.5,57.38,254.12,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 10:30:00.315000+05:30,2025-12-29 11:27:00.477000+05:30,115.4,74.1,35,-1445.5,54.0,-1499.5,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 11:27:00.477000+05:30,2025-12-29 11:40:00.186000+05:30,74.1,71.3,35,98.0,53.31,44.69,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 11:40:00.186000+05:30,2025-12-29 11:44:00.934000+05:30,71.3,75.8,35,157.5,53.42,104.08,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 11:44:00.934000+05:30,2025-12-29 11:53:00.304000+05:30,75.8,77.3,35,-52.5,53.52,-106.02,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 11:53:00.304000+05:30,2025-12-29 11:59:00.209000+05:30,77.3,78.3,35,35.0,53.69,-18.69,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 11:59:00.209000+05:30,2025-12-29 12:04:00.833000+05:30,78.3,73.25,35,176.75,53.62,123.13,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 12:04:00.833000+05:30,2025-12-29 12:09:00.251000+05:30,73.25,74.0,35,26.25,53.33,-27.08,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 12:09:00.251000+05:30,2025-12-29 12:20:00.331000+05:30,74.0,74.6,35,-21.0,53.35,-74.35,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 12:20:00.331000+05:30,2025-12-29 12:27:00.333000+05:30,74.6,71.95,35,-92.75,53.22,-145.97,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 12:27:00.333000+05:30,2025-12-29 12:35:00.450000+05:30,71.95,67.45,35,157.5,53.1,104.4,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 12:35:00.450000+05:30,2025-12-29 12:38:00.341000+05:30,67.45,75.55,35,283.5,53.34,230.16,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 12:38:00.341000+05:30,2025-12-29 12:42:00.481000+05:30,75.55,70.8,35,166.25,53.4,112.85,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 12:42:00.481000+05:30,2025-12-29 12:47:00.115000+05:30,70.8,75.5,35,164.5,53.39,111.11,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 12:47:00.115000+05:30,2025-12-29 12:51:00.647000+05:30,75.5,69.6,35,206.5,53.38,153.12,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 12:51:00.647000+05:30,2025-12-29 13:02:00.789000+05:30,69.6,73.55,35,138.25,53.24,85.01,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 13:02:00.789000+05:30,2025-12-29 13:08:00.338000+05:30,73.55,78.8,35,-183.75,53.39,-237.14,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 13:08:00.338000+05:30,2025-12-29 13:13:00.547000+05:30,78.8,82.5,35,129.5,53.99,75.51,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 13:13:00.547000+05:30,2025-12-29 13:15:01.123000+05:30,82.5,71.0,35,402.5,53.87,348.63,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 13:15:01.123000+05:30,2025-12-29 13:24:00.926000+05:30,71.0,69.9,35,-38.5,53.02,-91.52,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 13:24:00.926000+05:30,2025-12-29 13:36:00.130000+05:30,69.9,68.0,35,66.5,52.97,13.53,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 13:36:00.130000+05:30,2025-12-29 13:39:00.158000+05:30,68.0,69.9,35,66.5,52.97,13.53,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 13:39:00.158000+05:30,2025-12-29 13:58:00.387000+05:30,69.9,77.05,35,-250.25,53.12,-303.37,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 13:58:00.387000+05:30,2025-12-29 14:00:00.155000+05:30,77.05,83.8,35,236.25,54.05,182.2,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 14:00:00.155000+05:30,2025-12-29 14:14:00.135000+05:30,83.8,104.75,35,-733.25,54.49,-787.74,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 14:14:00.135000+05:30,2025-12-29 14:23:00.322000+05:30,104.75,87.9,35,-589.75,54.76,-644.51,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 14:23:00.322000+05:30,2025-12-29 14:31:00.234000+05:30,87.9,111.45,35,-824.25,54.87,-879.12,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 14:31:00.234000+05:30,2025-12-29 14:34:00.303000+05:30,111.45,124.5,35,456.75,57.33,399.42,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 14:34:00.303000+05:30,2025-12-29 14:42:00.765000+05:30,124.5,110.95,35,474.25,57.32,416.93,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 14:42:00.765000+05:30,2025-12-29 14:45:00.019000+05:30,110.95,117.1,35,215.25,56.83,158.42,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 14:45:00.019000+05:30,2025-12-29 14:52:00.253000+05:30,117.1,107.45,35,337.75,56.77,280.98,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 14:52:00.253000+05:30,2025-12-29 14:58:00.518000+05:30,107.45,116.9,35,330.75,56.76,273.99,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 14:58:00.518000+05:30,2025-12-29 15:02:00.846000+05:30,116.9,104.2,35,444.5,56.71,387.79,Flip,2025-12
20251229,CE,59000,LONG,2025-12-29 15:02:00.846000+05:30,2025-12-29 15:25:00.002000+05:30,104.2,95.65,35,-299.25,55.28,-354.53,Flip,2025-12
20251229,CE,59000,SHORT,2025-12-29 15:25:00.002000+05:30,2025-12-29 15:25:59.790000+05:30,95.65,97.55,35,-66.5,55.17,-121.67,EOD,2025-12
20251229,PE,59000,LONG,2025-12-29 09:35:00.286000+05:30,2025-12-29 09:41:00.117000+05:30,91.45,101.85,35,364.0,55.49,308.51,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 09:41:00.117000+05:30,2025-12-29 09:46:00.149000+05:30,101.85,95.4,35,225.75,55.55,170.2,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 09:46:00.149000+05:30,2025-12-29 09:48:00.194000+05:30,95.4,104.1,35,304.5,55.71,248.79,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 09:48:00.194000+05:30,2025-12-29 10:06:00.439000+05:30,104.1,155.1,35,-1785.0,56.65,-1841.65,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 10:06:00.439000+05:30,2025-12-29 10:30:00.316000+05:30,155.1,151.5,35,-126.0,59.84,-185.84,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 10:30:00.316000+05:30,2025-12-29 10:50:00.909000+05:30,151.5,171.1,35,-686.0,60.09,-746.09,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 10:50:00.909000+05:30,2025-12-29 10:56:00.103000+05:30,171.1,169.4,35,-59.5,61.29,-120.79,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 10:56:00.103000+05:30,2025-12-29 11:14:00.178000+05:30,169.4,192.3,35,-801.5,61.63,-863.13,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 11:14:00.178000+05:30,2025-12-29 11:18:00.520000+05:30,192.3,195.35,35,106.75,63.37,43.38,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 11:18:00.520000+05:30,2025-12-29 11:26:00.079000+05:30,195.35,225.9,35,-1069.25,63.9,-1133.15,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 11:26:00.079000+05:30,2025-12-29 11:38:00.211000+05:30,225.9,227.55,35,57.75,66.07,-8.32,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 11:38:00.211000+05:30,2025-12-29 11:42:00.350000+05:30,227.55,220.25,35,255.5,65.98,189.52,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 11:42:00.350000+05:30,2025-12-29 11:53:00.303000+05:30,220.25,207.0,35,-463.75,64.6,-528.35,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 11:53:00.303000+05:30,2025-12-29 12:01:00.234000+05:30,207.0,210.35,35,-117.25,64.44,-181.69,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:01:00.234000+05:30,2025-12-29 12:04:00.833000+05:30,210.35,214.15,35,133.0,64.92,68.08,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 12:04:00.833000+05:30,2025-12-29 12:09:00.050000+05:30,214.15,213.0,35,40.25,64.96,-24.71,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:09:00.050000+05:30,2025-12-29 12:22:00.982000+05:30,213.0,211.0,35,-70.0,64.75,-134.75,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 12:22:00.982000+05:30,2025-12-29 12:27:00.136000+05:30,211.0,216.6,35,-196.0,64.81,-260.81,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:27:00.136000+05:30,2025-12-29 12:35:00.450000+05:30,216.6,221.3,35,164.5,65.5,99.0,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 12:35:00.450000+05:30,2025-12-29 12:38:00.341000+05:30,221.3,206.75,35,509.25,65.34,443.91,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:38:00.341000+05:30,2025-12-29 12:44:00.054000+05:30,206.75,217.65,35,381.5,65.1,316.4,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 12:44:00.054000+05:30,2025-12-29 12:47:00.115000+05:30,217.65,208.95,35,304.5,65.13,239.37,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:47:00.115000+05:30,2025-12-29 12:51:00.647000+05:30,208.95,217.65,35,304.5,65.13,239.37,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 12:51:00.647000+05:30,2025-12-29 12:58:00.051000+05:30,217.65,209.4,35,288.75,65.14,223.61,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 12:58:00.051000+05:30,2025-12-29 13:15:01.123000+05:30,209.4,209.9,35,17.5,64.62,-47.12,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 13:15:01.123000+05:30,2025-12-29 13:23:00.437000+05:30,209.9,219.45,35,-334.25,64.78,-399.03,Flip,2025-12
20251229,PE,59000,LONG,2025-12-29 13:23:00.437000+05:30,2025-12-29 13:36:00.130000+05:30,219.45,216.45,35,-105.0,65.22,-170.22,Flip,2025-12
20251229,PE,59000,SHORT,2025-12-29 13:36:00.130000+05:30,2025-12-29 13:39:00.157000+05:30,216.45,216.0,35,15.75,65.16,-49.41,Flip,2025-12
