date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260205,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-05 09:36:00+05:30,2026-02-05 09:38:00+05:30,2,120,417.9,122.9,121.55,350.0,392.0,124.65,118.0,352.55,523.45,501.9,23.45,1.9,2586.0,475.3,2110.7,Revert
20260205,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-05 10:18:00+05:30,2026-02-05 10:21:00+05:30,3,120,374.0,117.0,126.95,390.0,388.2,121.1,121.5,352.65,520.05,498.25,20.05,-1.75,2616.0,474.16,2141.84,Revert
20260205,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-05 12:47:00+05:30,2026-02-05 12:50:00+05:30,3,120,375.0,111.35,123.0,379.65,371.0,112.05,122.2,360.9,520.3,497.65,20.3,-2.35,2718.0,469.07,2248.93,Revert
20260205,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-05 13:26:00+05:30,2026-02-05 13:39:00+05:30,13,120,411.95,128.6,103.2,299.5,427.3,139.0,97.0,305.7,479.65,497.0,-20.35,-3.0,2082.0,462.5,1619.5,Revert
20260206,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-06 12:36:00+05:30,2026-02-06 12:37:00+05:30,1,120,371.0,117.2,108.85,333.75,394.0,116.35,111.1,330.5,478.7,497.05,-21.3,-2.95,2202.0,458.39,1743.61,Revert
20260211,"(-3,+2)  w=500",500,-3,2,13900,13600,14100,2026-02-11 09:31:00+05:30,2026-02-11 09:32:00+05:30,1,120,420.4,100.0,64.8,265.0,400.0,100.15,63.85,265.0,520.6,501.0,20.6,1.0,2352.0,429.53,1922.47,Revert
20260212,"(-3,+2)  w=500",500,-3,2,13900,13600,14100,2026-02-12 09:50:00+05:30,2026-02-12 09:51:00+05:30,1,120,350.0,85.5,64.05,276.95,372.55,86.8,63.0,276.1,477.4,498.85,-22.6,-1.15,2574.0,414.85,2159.15,Revert
20260212,"(-3,+2)  w=500",500,-3,2,13900,13600,14100,2026-02-12 14:55:00+05:30,2026-02-12 14:58:00+05:30,3,120,315.5,66.9,65.7,295.65,335.0,69.0,62.65,294.0,478.55,497.35,-21.45,-2.65,2256.0,404.58,1851.42,Revert
20260213,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-13 13:11:00+05:30,2026-02-13 13:14:00+05:30,3,120,336.65,74.85,61.6,277.75,358.0,74.9,63.0,280.25,477.95,500.35,-22.05,0.35,2688.0,408.11,2279.89,Revert
20260216,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-16 09:31:00+05:30,2026-02-16 09:35:00+05:30,4,120,327.55,74.0,65.35,291.0,349.6,75.6,61.9,286.45,479.2,498.55,-20.8,-1.45,2322.0,408.48,1913.52,Revert
20260216,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-16 09:40:00+05:30,2026-02-16 09:47:00+05:30,7,120,349.6,66.45,71.05,309.05,318.0,66.1,75.3,325.65,521.15,502.25,21.15,2.25,2268.0,415.52,1852.48,Revert
20260217,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-17 09:42:00+05:30,2026-02-17 09:46:00+05:30,4,120,392.0,94.1,37.3,209.35,431.9,99.8,36.2,203.1,469.95,499.0,-30.05,-1.0,3486.0,405.39,3080.61,Revert
20260217,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-17 10:43:00+05:30,2026-02-17 10:46:00+05:30,3,120,429.0,86.7,34.85,214.95,396.15,85.3,40.95,229.6,522.4,499.5,22.4,-0.5,2748.0,406.8,2341.2,Revert
20260217,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-17 14:13:00+05:30,2026-02-17 14:14:00+05:30,1,120,422.5,77.3,34.25,218.8,393.0,76.15,35.0,217.4,529.75,499.25,29.75,-0.75,3660.0,401.34,3258.66,Revert
20260217,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-17 14:39:00+05:30,2026-02-17 14:55:00+05:30,16,120,369.85,74.7,34.1,212.9,394.4,75.7,33.9,215.0,473.95,499.8,-26.05,-0.2,3102.0,391.84,2710.16,Revert
20260218,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-18 10:35:00+05:30,2026-02-18 10:40:00+05:30,5,120,300.0,46.4,35.75,252.7,320.5,43.8,35.75,261.0,470.55,501.95,-29.45,1.95,3768.0,376.01,3391.99,Revert
20260219,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-19 09:31:00+05:30,2026-02-19 09:34:00+05:30,3,120,341.7,29.55,19.0,230.15,326.0,29.3,19.15,225.45,523.3,503.0,23.3,3.0,2436.0,364.28,2071.72,Revert
20260219,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-19 12:42:00+05:30,2026-02-19 12:47:00+05:30,5,120,207.55,17.5,61.95,347.95,189.25,16.55,75.6,400.4,476.05,497.5,-23.95,-2.5,2574.0,378.1,2195.9,Revert
20260219,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-19 15:12:00+05:30,2026-02-19 15:13:00+05:30,1,120,125.0,10.75,111.1,466.75,124.0,11.0,114.0,499.25,469.9,498.25,-30.1,-1.75,3402.0,399.36,3002.64,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 09:30:00+05:30,2026-02-20 09:48:00+05:30,18,120,328.1,45.75,24.05,219.0,415.1,64.1,17.65,164.45,477.3,497.8,-22.7,-2.2,2460.0,372.53,2087.47,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 09:50:00+05:30,2026-02-20 09:52:00+05:30,2,120,419.85,74.7,16.3,149.5,419.85,65.25,17.35,163.4,478.35,500.65,-21.65,0.65,2676.0,379.52,2296.48,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 10:03:00+05:30,2026-02-20 10:19:00+05:30,16,120,419.85,58.05,20.0,181.9,412.0,62.65,19.0,171.7,523.7,502.05,23.7,2.05,2598.0,382.16,2215.84,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 11:02:00+05:30,2026-02-20 11:46:00+05:30,44,120,420.0,60.1,23.45,186.0,420.0,63.4,18.15,162.95,522.45,501.4,22.45,1.4,2526.0,383.38,2142.62,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 11:48:00+05:30,2026-02-20 12:17:00+05:30,29,120,420.0,56.45,20.7,179.35,420.0,62.2,20.2,164.15,522.2,501.75,22.2,1.75,2454.0,381.76,2072.24,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 12:43:00+05:30,2026-02-20 12:51:00+05:30,8,120,424.0,56.9,20.4,173.35,402.0,57.9,20.85,177.9,520.05,501.15,20.05,1.15,2268.0,380.24,1887.76,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 13:08:00+05:30,2026-02-20 13:09:00+05:30,1,120,402.0,49.9,21.85,192.9,380.0,49.65,22.65,193.8,523.15,501.5,23.15,1.5,2598.0,377.55,2220.45,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 13:28:00+05:30,2026-02-20 14:24:00+05:30,56,120,368.0,51.8,19.8,183.35,413.0,55.25,17.4,161.85,479.75,502.2,-20.25,2.2,2694.0,371.6,2322.4,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 15:07:00+05:30,2026-02-20 15:09:00+05:30,2,120,417.0,47.15,19.6,177.4,400.45,52.15,18.3,169.5,527.65,499.5,27.65,-0.5,3378.0,376.53,3001.47,Revert
20260220,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-20 15:21:00+05:30,2026-02-20 15:24:00+05:30,3,120,396.0,42.9,20.35,191.1,376.8,44.35,19.0,182.85,523.85,496.3,23.85,-3.7,3306.0,372.47,2933.53,EOD
20260223,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-23 11:54:00+05:30,2026-02-23 11:59:00+05:30,5,120,191.0,5.5,24.75,364.0,181.9,5.3,25.3,347.8,524.75,499.1,24.75,-0.9,3078.0,354.11,2723.89,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 10:05:00+05:30,2026-02-24 10:36:00+05:30,31,120,313.6,6.4,1.05,169.2,337.75,4.55,0.65,167.4,475.35,499.95,-24.65,-0.05,2952.0,333.38,2618.62,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 11:44:00+05:30,2026-02-24 11:48:00+05:30,4,120,340.0,2.1,0.65,183.0,310.0,1.95,0.5,191.85,520.25,499.4,20.25,-0.6,2502.0,337.25,2164.75,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 11:55:00+05:30,2026-02-24 12:02:00+05:30,7,120,310.0,1.6,0.55,218.05,273.5,1.5,0.6,225.95,525.9,497.35,25.9,-2.65,3426.0,338.17,3087.83,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 12:23:00+05:30,2026-02-24 12:42:00+05:30,19,120,273.5,1.3,0.55,250.0,259.15,1.3,0.75,243.6,521.65,500.7,21.65,0.7,2514.0,337.27,2176.73,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 13:32:00+05:30,2026-02-24 13:38:00+05:30,6,120,248.25,0.65,0.6,281.95,210.55,0.8,0.7,291.25,528.95,500.3,28.95,0.3,3438.0,338.6,3099.4,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 13:59:00+05:30,2026-02-24 14:04:00+05:30,5,120,269.85,1.15,0.55,198.1,269.85,0.7,0.55,230.2,466.25,498.8,-33.75,-1.2,3906.0,329.87,3576.13,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 14:11:00+05:30,2026-02-24 14:16:00+05:30,5,120,269.85,0.75,0.4,199.2,313.05,0.85,0.35,190.75,467.9,502.6,-32.1,2.6,4164.0,330.66,3833.34,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 14:24:00+05:30,2026-02-24 14:55:00+05:30,31,120,313.05,0.55,0.35,216.3,313.05,0.25,0.25,185.15,528.45,497.7,28.45,-2.3,3690.0,337.96,3352.04,Revert
20260224,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-02-24 15:00:00+05:30,2026-02-24 15:04:00+05:30,4,120,313.05,0.3,0.3,161.6,327.2,0.2,0.15,171.35,474.05,498.2,-25.95,-1.8,2898.0,329.58,2568.42,Revert
20260225,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-25 12:35:00+05:30,2026-02-25 12:38:00+05:30,3,120,478.0,169.35,165.5,381.0,444.45,171.55,161.95,386.55,524.15,497.5,24.15,-2.5,3198.0,526.81,2671.19,Revert
20260225,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-25 13:25:00+05:30,2026-02-25 13:53:00+05:30,28,120,427.05,160.6,178.55,435.0,436.0,165.0,176.7,408.45,522.9,502.75,22.9,2.75,2418.0,530.37,1887.63,Revert
20260225,"(-3,+2)  w=500",500,-3,2,13600,13300,13800,2026-02-25 14:57:00+05:30,2026-02-25 15:07:00+05:30,10,120,450.9,170.0,169.35,410.0,482.2,192.0,150.6,361.0,521.55,500.6,21.55,0.6,2514.0,530.25,1983.75,Revert
20260226,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-26 11:38:00+05:30,2026-02-26 11:42:00+05:30,4,120,425.05,156.9,168.5,380.0,415.8,150.2,174.9,408.35,479.65,499.05,-20.35,-0.95,2328.0,514.98,1813.02,Revert
20260226,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-26 12:23:00+05:30,2026-02-26 12:27:00+05:30,4,120,401.8,149.35,186.0,410.0,409.0,148.0,184.95,421.8,476.45,497.85,-23.55,-2.15,2568.0,519.6,2048.4,Revert
20260226,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-26 13:38:00+05:30,2026-02-26 15:00:00+05:30,82,120,417.0,152.0,180.0,436.0,453.2,174.7,150.3,370.7,521.0,498.9,21.0,-1.1,2652.0,522.93,2129.07,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 09:49:00+05:30,2026-02-27 09:51:00+05:30,2,120,390.0,140.3,195.0,425.0,384.0,139.1,197.6,450.0,479.7,497.3,-20.3,-2.7,2112.0,520.7,1591.3,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 09:58:00+05:30,2026-02-27 10:22:00+05:30,24,120,374.65,132.45,212.25,450.0,363.85,129.15,214.3,477.5,479.95,497.9,-20.05,-2.1,2154.0,525.45,1628.55,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 10:32:00+05:30,2026-02-27 10:48:00+05:30,16,120,385.0,141.0,198.5,477.5,372.0,137.0,200.0,462.35,523.0,497.35,23.0,-2.65,3078.0,528.86,2549.14,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 11:34:00+05:30,2026-02-27 11:40:00+05:30,6,120,369.2,134.0,209.8,453.15,367.5,138.45,200.65,469.5,478.55,497.9,-21.45,-2.1,2322.0,523.88,1798.12,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 11:45:00+05:30,2026-02-27 11:59:00+05:30,14,120,390.8,141.35,195.0,469.5,395.45,145.5,192.3,440.0,523.95,497.65,23.95,-2.35,3156.0,528.43,2627.57,Revert
20260227,"(-3,+2)  w=500",500,-3,2,13700,13400,13900,2026-02-27 15:03:00+05:30,2026-02-27 15:09:00+05:30,6,120,353.75,124.45,215.6,457.15,349.55,122.25,216.15,489.65,470.85,500.8,-29.15,0.8,3594.0,522.86,3071.14,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 09:31:00+05:30,2026-03-02 09:40:00+05:30,9,120,499.85,230.8,174.0,374.7,525.5,238.5,168.0,381.0,469.75,500.0,-30.25,0.0,3630.0,560.44,3069.56,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 09:41:00+05:30,2026-03-02 10:42:00+05:30,61,120,525.5,246.45,169.9,370.45,486.5,208.0,183.0,405.0,479.6,500.5,-20.4,0.5,2508.0,559.96,1948.04,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 11:54:00+05:30,2026-03-02 12:20:00+05:30,26,120,450.0,177.85,219.55,467.8,402.85,165.15,240.0,502.0,520.4,499.7,20.4,-0.3,2484.0,564.27,1919.73,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 14:03:00+05:30,2026-03-02 14:04:00+05:30,1,120,372.3,158.1,260.0,524.05,402.45,160.15,252.0,511.7,478.25,502.0,-21.75,2.0,2850.0,566.75,2283.25,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 14:08:00+05:30,2026-03-02 14:13:00+05:30,5,120,409.55,172.0,237.65,479.7,444.0,185.7,226.9,470.0,479.6,501.4,-20.4,1.4,2616.0,564.41,2051.59,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 14:34:00+05:30,2026-03-02 14:42:00+05:30,8,120,420.1,186.7,232.65,475.0,463.55,187.55,218.4,444.3,475.75,501.9,-24.25,1.9,3138.0,565.18,2572.82,Revert
20260302,"(-3,+2)  w=500",500,-3,2,13400,13100,13600,2026-03-02 15:08:00+05:30,2026-03-02 15:11:00+05:30,3,120,436.7,187.3,229.85,456.4,449.0,186.0,227.2,466.35,475.95,502.15,-24.05,2.15,3144.0,566.69,2577.31,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 09:32:00+05:30,2026-03-04 09:33:00+05:30,1,120,535.35,265.55,272.4,482.15,535.35,252.6,285.35,500.25,479.55,497.65,-20.45,-2.35,2172.0,635.75,1536.25,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 09:43:00+05:30,2026-03-04 09:59:00+05:30,16,120,537.0,269.1,262.1,468.9,510.0,238.75,294.0,522.45,474.7,499.7,-25.3,-0.3,3000.0,632.55,2367.45,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 10:26:00+05:30,2026-03-04 10:27:00+05:30,1,120,531.05,239.25,269.9,502.8,531.05,242.15,268.6,482.6,524.7,502.9,24.7,2.9,2616.0,627.3,1988.7,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 10:35:00+05:30,2026-03-04 10:40:00+05:30,5,120,531.05,228.55,285.85,511.7,498.25,228.15,301.7,531.05,528.35,499.45,28.35,-0.55,3468.0,634.89,2833.11,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 12:48:00+05:30,2026-03-04 12:51:00+05:30,3,120,500.0,230.4,299.0,551.1,500.0,226.55,306.45,534.7,521.7,501.7,21.7,1.7,2400.0,638.65,1761.35,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 14:07:00+05:30,2026-03-04 14:15:00+05:30,8,120,533.1,248.3,271.75,509.5,565.05,268.1,257.0,457.25,522.55,497.2,22.55,-2.8,3042.0,633.69,2408.31,Revert
20260304,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-04 14:47:00+05:30,2026-03-04 14:52:00+05:30,5,120,570.0,259.7,261.8,475.15,570.0,272.1,254.0,454.15,523.65,498.05,23.65,-1.95,3072.0,634.69,2437.31,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 09:47:00+05:30,2026-03-05 10:25:00+05:30,38,120,507.85,233.0,235.3,440.1,508.4,221.0,243.0,453.1,479.65,497.5,-20.35,-2.5,2142.0,594.84,1547.16,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 11:36:00+05:30,2026-03-05 11:42:00+05:30,6,120,507.0,205.0,257.2,477.5,484.9,205.0,252.55,472.7,522.3,500.05,22.3,0.05,2670.0,598.09,2071.91,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 12:20:00+05:30,2026-03-05 12:35:00+05:30,15,120,484.45,220.0,233.05,440.5,515.0,220.2,226.5,430.1,471.9,498.4,-28.1,-1.6,3180.0,585.36,2594.64,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 13:30:00+05:30,2026-03-05 13:36:00+05:30,6,120,512.0,228.95,217.1,412.35,518.85,226.15,223.3,428.35,478.3,497.75,-21.7,-2.25,2334.0,584.35,1749.65,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 14:23:00+05:30,2026-03-05 14:34:00+05:30,11,120,474.4,206.1,249.8,460.0,489.3,207.0,240.2,456.7,478.5,498.8,-21.5,-1.2,2436.0,586.76,1849.24,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 14:37:00+05:30,2026-03-05 14:40:00+05:30,3,120,489.3,222.45,230.0,429.45,545.0,240.35,202.35,399.35,466.3,501.65,-33.7,1.65,4242.0,584.5,3657.5,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 14:42:00+05:30,2026-03-05 14:46:00+05:30,4,120,555.45,257.95,196.6,374.65,595.15,272.0,182.8,356.9,475.55,497.25,-24.45,-2.75,2604.0,588.03,2015.97,Revert
20260305,"(-3,+2)  w=500",500,-3,2,13200,12900,13400,2026-03-05 14:49:00+05:30,2026-03-05 14:58:00+05:30,9,120,579.7,273.15,180.0,353.4,605.0,274.6,172.35,341.05,479.95,499.1,-20.05,-0.9,2298.0,586.06,1711.94,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 10:02:00+05:30,2026-03-09 10:06:00+05:30,4,120,630.5,322.55,304.75,519.3,630.5,342.0,291.5,500.0,522.5,497.0,22.5,-3.0,3060.0,695.05,2364.95,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 10:18:00+05:30,2026-03-09 10:38:00+05:30,20,120,627.0,320.25,307.85,524.35,590.45,310.0,310.1,529.45,523.25,499.8,23.25,-0.2,2814.0,691.79,2122.21,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 10:56:00+05:30,2026-03-09 10:58:00+05:30,2,120,599.0,335.0,280.9,486.15,637.2,340.0,275.8,475.85,469.25,497.25,-30.75,-2.75,3360.0,679.45,2680.55,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 11:19:00+05:30,2026-03-09 11:45:00+05:30,26,120,603.8,330.0,283.2,484.5,646.0,345.0,258.75,460.0,475.1,502.25,-24.9,2.25,3258.0,676.72,2581.28,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 13:20:00+05:30,2026-03-09 13:34:00+05:30,14,120,634.3,360.0,276.2,475.0,655.0,356.95,264.6,465.5,473.1,498.95,-26.9,-1.05,3102.0,687.46,2414.54,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 13:43:00+05:30,2026-03-09 13:46:00+05:30,3,120,655.0,365.75,269.35,459.35,655.0,350.45,274.95,471.25,479.25,500.85,-20.75,0.85,2592.0,689.02,1902.98,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 14:22:00+05:30,2026-03-09 14:26:00+05:30,4,120,635.05,348.8,275.25,467.35,652.45,348.1,263.1,456.95,478.35,498.2,-21.65,-1.8,2382.0,681.17,1700.83,Revert
20260309,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-09 14:43:00+05:30,2026-03-09 14:46:00+05:30,3,120,637.5,352.0,256.4,445.0,693.55,374.2,241.0,421.15,474.1,499.5,-25.9,-0.5,3048.0,677.92,2370.08,Revert
20260310,"(-3,+2)  w=500",500,-3,2,13100,12800,13300,2026-03-10 13:30:00+05:30,2026-03-10 13:35:00+05:30,5,120,528.65,244.15,186.45,379.3,551.3,249.0,183.15,379.8,477.35,498.95,-22.65,-1.05,2592.0,575.25,2016.75,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 11:07:00+05:30,2026-03-11 11:09:00+05:30,2,120,406.9,153.0,247.0,470.65,406.05,152.2,248.85,493.0,477.55,498.0,-22.45,-2.0,2454.0,557.48,1896.52,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 11:35:00+05:30,2026-03-11 11:46:00+05:30,11,120,380.35,146.65,280.95,518.4,386.0,145.95,274.75,536.4,471.15,501.7,-28.85,1.7,3666.0,571.44,3094.56,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 12:03:00+05:30,2026-03-11 12:07:00+05:30,4,120,385.35,144.4,274.0,560.0,379.15,140.35,280.0,542.5,526.95,501.3,26.95,1.3,3078.0,576.17,2501.83,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 12:26:00+05:30,2026-03-11 12:34:00+05:30,8,120,383.65,142.85,279.0,518.1,378.0,144.0,280.45,549.1,479.9,502.65,-20.1,2.65,2730.0,571.56,2158.44,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 12:39:00+05:30,2026-03-11 13:03:00+05:30,24,120,366.75,137.0,297.15,544.35,370.0,138.05,292.5,560.0,476.95,499.45,-23.05,-0.55,2700.0,575.9,2124.1,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 13:21:00+05:30,2026-03-11 13:27:00+05:30,6,120,359.6,133.45,303.75,600.0,357.45,133.0,303.1,581.55,522.4,502.9,22.4,2.9,2340.0,585.04,1754.96,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 13:33:00+05:30,2026-03-11 14:22:00+05:30,49,120,362.0,133.9,299.55,547.35,333.65,121.05,339.0,629.3,475.9,502.9,-24.1,2.9,3240.0,584.84,2655.16,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 14:28:00+05:30,2026-03-11 14:59:00+05:30,31,120,345.2,124.75,308.55,620.2,329.6,119.7,342.1,630.0,532.1,497.8,32.1,-2.2,4116.0,593.21,3522.79,Revert
20260311,"(-3,+2)  w=500",500,-3,2,13300,13000,13500,2026-03-11 15:04:00+05:30,2026-03-11 15:08:00+05:30,4,120,321.15,114.3,338.2,608.0,303.4,105.15,352.95,655.0,476.65,500.3,-23.35,0.3,2838.0,589.15,2248.85,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 10:25:00+05:30,2026-03-12 10:33:00+05:30,8,120,508.0,239.35,235.0,441.45,544.3,246.8,226.0,430.8,475.1,502.3,-24.9,2.3,3264.0,599.93,2664.07,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 10:50:00+05:30,2026-03-12 11:02:00+05:30,12,120,570.0,251.05,211.2,413.45,602.6,283.45,185.35,364.65,521.2,498.45,21.2,-1.55,2730.0,600.96,2129.04,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 11:15:00+05:30,2026-03-12 11:22:00+05:30,7,120,598.2,297.75,175.0,349.0,582.35,273.25,202.85,393.15,474.45,499.4,-25.55,-0.6,2994.0,599.71,2394.29,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 11:39:00+05:30,2026-03-12 11:45:00+05:30,6,120,590.0,290.0,181.0,356.3,626.2,300.6,173.55,345.4,475.3,497.45,-24.7,-2.55,2658.0,598.25,2059.75,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 11:56:00+05:30,2026-03-12 12:10:00+05:30,14,120,615.7,307.6,168.2,335.65,620.45,294.45,172.45,347.0,475.55,500.55,-24.45,0.55,3000.0,598.28,2401.72,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 12:21:00+05:30,2026-03-12 12:22:00+05:30,1,120,617.75,311.55,165.0,330.0,650.0,315.65,159.0,324.3,471.2,499.65,-28.8,-0.35,3414.0,600.26,2813.74,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 12:58:00+05:30,2026-03-12 13:05:00+05:30,7,120,623.0,311.9,158.0,319.75,623.0,295.05,168.15,340.85,472.85,500.65,-27.15,0.65,3336.0,595.43,2740.57,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 13:13:00+05:30,2026-03-12 13:25:00+05:30,12,120,623.0,313.1,158.0,320.2,685.0,339.2,141.05,292.55,472.1,497.3,-27.9,-2.7,3024.0,599.81,2424.19,Revert
20260312,"(-3,+2)  w=500",500,-3,2,12800,12500,13000,2026-03-12 13:33:00+05:30,2026-03-12 13:51:00+05:30,18,120,685.0,359.0,133.1,276.05,685.0,335.0,144.45,295.65,468.95,501.2,-31.05,1.2,3870.0,606.29,3263.71,Revert
