date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260122,CE,25350,2026-01-22 10:40:00.441000+05:30,2026-01-22 10:45:00.672000+05:30,115.2,121.25,65,-393.25,65.14,-458.39,MidExit,2026-01
20260122,CE,25350,2026-01-22 10:50:00.402000+05:30,2026-01-22 10:55:00.502000+05:30,113.95,112.2,65,113.75,64.72,49.03,MidExit,2026-01
20260122,CE,25350,2026-01-22 11:00:00.529000+05:30,2026-01-22 11:05:11.624000+05:30,92.15,97.95,65,-377.0,61.58,-438.58,MidExit,2026-01
20260122,CE,25350,2026-01-22 11:45:00.366000+05:30,2026-01-22 11:50:00.054000+05:30,91.15,95.8,65,-302.25,61.39,-363.64,MidExit,2026-01
20260122,CE,25350,2026-01-22 12:00:00.887000+05:30,2026-01-22 12:05:00.393000+05:30,88.25,95.1,65,-445.25,61.01,-506.26,MidExit,2026-01
20260122,CE,25350,2026-01-22 12:47:29.175000+05:30,2026-01-22 12:50:00.599000+05:30,95.9,101.3,65,-351.0,62.15,-413.15,MidExit,2026-01
20260122,CE,25350,2026-01-22 12:55:00.649000+05:30,2026-01-22 13:03:09.293000+05:30,94.1,90.75,65,217.75,61.61,156.14,MidExit,2026-01
20260122,CE,25350,2026-01-22 13:10:00.541000+05:30,2026-01-22 13:19:49.015000+05:30,85.75,85.0,65,48.75,60.4,-11.65,MidExit,2026-01
20260122,CE,25350,2026-01-22 13:30:00.373000+05:30,2026-01-22 13:35:00.652000+05:30,78.9,93.5,65,-949.0,59.79,-1008.79,MidExit,2026-01
20260122,CE,25350,2026-01-22 14:15:00.330000+05:30,2026-01-22 14:20:01.335000+05:30,75.3,77.4,65,-136.5,58.87,-195.37,MidExit,2026-01
20260122,CE,25350,2026-01-22 15:05:00.345000+05:30,2026-01-22 15:10:00.055000+05:30,97.2,115.1,65,-1163.5,62.71,-1226.21,MidExit,2026-01
20260122,PE,25350,2026-01-22 09:50:00.559000+05:30,2026-01-22 09:55:00.997000+05:30,101.0,108.45,65,-484.25,62.99,-547.24,MidExit,2026-01
20260122,PE,25350,2026-01-22 12:15:00.495000+05:30,2026-01-22 12:24:17.977000+05:30,187.5,188.6,65,-71.5,76.14,-147.64,MidExit,2026-01
20260122,PE,25350,2026-01-22 12:27:59.438000+05:30,2026-01-22 12:31:37.534000+05:30,172.7,181.5,65,-572.0,74.09,-646.09,MidExit,2026-01
20260122,PE,25350,2026-01-22 12:35:00.230000+05:30,2026-01-22 12:40:00.067000+05:30,165.7,180.5,65,-962.0,73.18,-1035.18,MidExit,2026-01
20260122,PE,25350,2026-01-22 13:35:00.652000+05:30,2026-01-22 13:40:00.847000+05:30,184.15,205.95,65,-1417.0,76.23,-1493.23,MidExit,2026-01
20260122,PE,25350,2026-01-22 13:55:00.304000+05:30,2026-01-22 14:00:47.452000+05:30,174.9,175.75,65,-55.25,74.19,-129.44,MidExit,2026-01
20260122,PE,25350,2026-01-22 14:30:00.055000+05:30,2026-01-22 14:40:13.970000+05:30,161.7,135.7,65,1690.0,71.37,1618.63,MidExit,2026-01
20260122,PE,25350,2026-01-22 14:50:00.181000+05:30,2026-01-22 14:55:00.423000+05:30,125.05,127.0,65,-126.75,66.54,-193.29,MidExit,2026-01
20260122,PE,25350,2026-01-22 15:15:01.524000+05:30,2026-01-22 15:25:01.034000+05:30,120.45,99.95,65,1332.5,65.17,1267.33,MidExit,2026-01
20260123,CE,25300,2026-01-23 09:55:00.882000+05:30,2026-01-23 10:00:00.541000+05:30,121.65,126.5,65,-315.25,66.1,-381.35,MidExit,2026-01
20260123,CE,25300,2026-01-23 10:10:00.511000+05:30,2026-01-23 10:15:51.074000+05:30,117.0,119.7,65,-175.5,65.32,-240.82,MidExit,2026-01
20260123,CE,25300,2026-01-23 10:20:01.481000+05:30,2026-01-23 10:25:00.530000+05:30,104.85,105.8,65,-61.75,63.39,-125.14,MidExit,2026-01
20260123,CE,25300,2026-01-23 11:00:01.374000+05:30,2026-01-23 11:06:56.642000+05:30,111.25,108.85,65,156.0,64.28,91.72,MidExit,2026-01
