date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260202,CE,24750,2026-02-02 10:22:00.774000+05:30,2026-02-02 10:27:27.923000+05:30,162.25,189.9,65,-1797.25,73.03,-1870.28,Flip,2026-02
20260202,CE,24750,2026-02-02 13:20:00.925000+05:30,2026-02-02 13:28:36.881000+05:30,199.65,200.5,65,-55.25,78.01,-133.26,Flip,2026-02
20260202,PE,24750,2026-02-02 11:33:00.971000+05:30,2026-02-02 12:20:12.953000+05:30,107.2,71.5,65,2320.5,62.68,2257.82,Flip,2026-02
20260203,CE,25800,2026-02-03 12:28:00.556000+05:30,2026-02-03 12:33:46.315000+05:30,66.7,70.15,65,-224.25,57.59,-281.84,Flip,2026-02
20260203,PE,25800,2026-02-03 10:35:00.252000+05:30,2026-02-03 10:48:29.903000+05:30,98.45,116.5,65,-1173.25,62.91,-1236.16,Flip,2026-02
20260204,CE,25650,2026-02-04 11:12:00.394000+05:30,2026-02-04 11:41:03.893000+05:30,213.8,210.8,65,195.0,80.08,114.92,Flip,2026-02
20260204,CE,25650,2026-02-04 15:22:00.410000+05:30,2026-02-04 15:25:59.755000+05:30,234.0,233.55,65,29.25,83.27,-54.02,EOD,2026-02
20260204,PE,25650,2026-02-04 12:11:00.799000+05:30,2026-02-04 12:22:21.458000+05:30,111.6,116.4,65,-312.0,64.55,-376.55,Flip,2026-02
20260205,CE,25700,2026-02-05 10:39:00.867000+05:30,2026-02-05 11:04:14.424000+05:30,121.5,122.8,65,-84.5,65.97,-150.47,Flip,2026-02
20260205,PE,25700,2026-02-05 11:44:00.352000+05:30,2026-02-05 11:48:16.915000+05:30,140.9,152.8,65,-773.5,69.27,-842.77,Flip,2026-02
20260205,PE,25700,2026-02-05 14:56:00.425000+05:30,2026-02-05 15:07:03.460000+05:30,154.75,152.6,65,139.75,71.0,68.75,Flip,2026-02
20260206,CE,25600,2026-02-06 10:30:00.148000+05:30,2026-02-06 10:59:08.337000+05:30,76.4,80.15,65,-243.75,59.09,-302.84,Flip,2026-02
20260206,CE,25600,2026-02-06 12:22:00.484000+05:30,2026-02-06 12:47:42.451000+05:30,101.45,91.45,65,650.0,62.55,587.45,Flip,2026-02
20260206,PE,25600,2026-02-06 11:15:00.913000+05:30,2026-02-06 12:02:43.646000+05:30,121.85,95.0,65,1745.25,65.2,1680.05,Flip,2026-02
20260206,PE,25600,2026-02-06 13:39:00.265000+05:30,2026-02-06 13:58:44.370000+05:30,106.6,97.0,65,624.0,63.36,560.64,Flip,2026-02
20260209,CE,25850,2026-02-09 11:53:00.818000+05:30,2026-02-09 12:05:22.818000+05:30,72.35,76.75,65,-286.0,58.48,-344.48,Flip,2026-02
20260209,PE,25850,2026-02-09 10:45:00.237000+05:30,2026-02-09 11:30:36.439000+05:30,71.15,68.95,65,143.0,58.11,84.89,Flip,2026-02
20260209,PE,25850,2026-02-09 13:10:00.064000+05:30,2026-02-09 13:22:08.200000+05:30,65.8,70.0,65,-273.0,57.47,-330.47,Flip,2026-02
20260210,CE,25900,2026-02-10 11:38:00.299000+05:30,2026-02-10 11:53:47.209000+05:30,61.05,65.15,65,-266.5,56.73,-323.23,Flip,2026-02
20260210,CE,25900,2026-02-10 13:19:00.391000+05:30,2026-02-10 13:40:50.233000+05:30,65.0,43.85,65,1374.75,56.6,1318.15,Flip,2026-02
20260211,CE,26000,2026-02-11 10:01:00.679000+05:30,2026-02-11 10:10:39.130000+05:30,110.85,114.85,65,-260.0,64.41,-324.41,Flip,2026-02
20260211,CE,26000,2026-02-11 11:09:00.411000+05:30,2026-02-11 11:15:25.408000+05:30,108.7,114.65,65,-386.75,64.13,-450.88,Flip,2026-02
