date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,sl_level,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251211,CE,25750,2025-12-11 14:45:00+05:30,2025-12-11 15:00:22.562000+05:30,208.35,218.25,218.06,75,-742.5,84.6,-827.1,SL-Trail,2025-12
20251211,PE,25750,2025-12-11 10:05:00+05:30,2025-12-11 10:58:55.427000+05:30,105.65,76.4,76.25,75,2193.75,65.01,2128.74,SL-Trail,2025-12
20251211,PE,25750,2025-12-11 11:15:00+05:30,2025-12-11 13:04:18.986000+05:30,74.05,50.9,50.77,75,1736.25,59.59,1676.66,SL-Trail,2025-12
20251211,PE,25750,2025-12-11 13:20:00+05:30,2025-12-11 13:45:31.568000+05:30,50.0,50.05,49.68,75,-3.75,56.1,-59.85,SL-Trail,2025-12
20251212,CE,26000,2025-12-12 09:50:00+05:30,2025-12-12 10:14:05.628000+05:30,118.25,98.85,98.59,75,1455.0,67.58,1387.42,SL-Trail,2025-12
20251212,CE,26000,2025-12-12 10:25:00+05:30,2025-12-12 11:24:12.710000+05:30,82.45,114.85,112.83,75,-2430.0,62.96,-2492.96,SL-Trail,2025-12
20251212,CE,26000,2025-12-12 12:45:00+05:30,2025-12-12 13:14:40.116000+05:30,100.9,113.75,113.62,75,-963.75,65.59,-1029.34,SL-Trail,2025-12
20251212,CE,26000,2025-12-12 13:30:00+05:30,2025-12-12 13:48:24.286000+05:30,98.5,111.35,111.06,75,-963.75,65.16,-1028.91,SL-Trail,2025-12
20251212,CE,26000,2025-12-12 14:30:00+05:30,2025-12-12 15:00:01.471000+05:30,110.7,113.95,113.26,75,-243.75,67.0,-310.75,SL-Trail,2025-12
20251212,PE,26000,2025-12-12 10:20:00+05:30,2025-12-12 10:23:38.882000+05:30,74.85,95.8,95.67,75,-1571.25,61.23,-1632.48,SL-Trail,2025-12
20251212,PE,26000,2025-12-12 11:10:00+05:30,2025-12-12 15:25:00+05:30,85.2,49.5,63.75,75,2677.5,61.15,2616.35,EOD,2025-12
20251215,CE,25950,2025-12-15 11:05:00+05:30,2025-12-15 11:11:43.438000+05:30,87.5,85.15,84.87,75,176.25,62.69,113.56,SL-Trail,2025-12
20251215,CE,25950,2025-12-15 11:20:00+05:30,2025-12-15 11:27:17.589000+05:30,81.2,89.35,88.79,75,-611.25,61.92,-673.17,SL-Trail,2025-12
20251215,CE,25950,2025-12-15 12:45:00+05:30,2025-12-15 13:05:09.232000+05:30,103.55,113.65,113.54,75,-757.5,65.96,-823.46,SL-Trail,2025-12
20251215,CE,25950,2025-12-15 13:30:00+05:30,2025-12-15 14:02:29.023000+05:30,108.05,116.95,116.67,75,-667.5,66.72,-734.22,SL-Trail,2025-12
20251215,CE,25950,2025-12-15 14:10:00+05:30,2025-12-15 14:43:55.262000+05:30,96.8,118.0,115.89,75,-1590.0,65.14,-1655.14,SL-Trail,2025-12
20251215,CE,25950,2025-12-15 15:20:00+05:30,2025-12-15 15:25:00+05:30,103.65,104.2,113.44,75,-41.25,65.66,-106.91,EOD,2025-12
20251215,PE,25950,2025-12-15 10:00:00+05:30,2025-12-15 11:35:27.692000+05:30,70.6,64.35,63.54,75,468.75,59.55,409.2,SL-Trail,2025-12
20251215,PE,25950,2025-12-15 11:45:00+05:30,2025-12-15 12:01:41.961000+05:30,58.85,39.2,39.19,75,1473.75,57.01,1416.74,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 09:50:00+05:30,2025-12-16 09:58:41.209000+05:30,52.7,66.2,64.96,75,-1012.5,57.03,-1069.53,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 10:25:00+05:30,2025-12-16 11:35:13.760000+05:30,63.05,79.15,78.08,75,-1207.5,58.96,-1266.46,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 11:55:00+05:30,2025-12-16 12:33:29.930000+05:30,74.9,56.15,55.9,75,1406.25,59.89,1346.36,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 13:00:00+05:30,2025-12-16 13:05:46.800000+05:30,61.1,71.6,71.59,75,-787.5,58.43,-845.93,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 13:30:00+05:30,2025-12-16 13:42:28.950000+05:30,65.9,51.8,51.54,75,1057.5,58.45,999.05,SL-Trail,2025-12
20251216,PE,25950,2025-12-16 14:50:00+05:30,2025-12-16 15:01:22.076000+05:30,73.95,69.85,69.36,75,307.5,60.22,247.28,SL-Trail,2025-12
20251217,CE,25850,2025-12-17 09:50:00+05:30,2025-12-17 15:25:00+05:30,149.8,125.35,128.26,75,1833.75,73.02,1760.73,EOD,2025-12
20251217,PE,25850,2025-12-17 10:20:00+05:30,2025-12-17 10:24:53.682000+05:30,109.75,121.45,121.4,75,-877.5,67.12,-944.62,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 10:45:00+05:30,2025-12-17 10:55:16.589000+05:30,118.6,123.6,123.41,75,-375.0,68.47,-443.47,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 11:10:00+05:30,2025-12-17 11:24:15.372000+05:30,114.8,116.0,115.79,75,-90.0,67.66,-157.66,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 11:45:00+05:30,2025-12-17 11:59:07.457000+05:30,111.7,116.3,116.23,75,-345.0,67.23,-412.23,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 12:45:00+05:30,2025-12-17 12:54:10.064000+05:30,125.05,126.35,126.12,75,-97.5,69.49,-166.99,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 13:25:00+05:30,2025-12-17 13:41:59.582000+05:30,117.95,128.4,128.29,75,-783.75,68.54,-852.29,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 13:50:00+05:30,2025-12-17 13:55:47.914000+05:30,125.65,128.0,127.98,75,-176.25,69.63,-245.88,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 14:00:00+05:30,2025-12-17 14:24:27.766000+05:30,121.25,122.15,121.82,75,-67.5,68.8,-136.3,SL-Trail,2025-12
20251217,PE,25850,2025-12-17 14:50:00+05:30,2025-12-17 15:25:00+05:30,117.7,105.95,114.7,75,881.25,67.74,813.51,EOD,2025-12
20251218,CE,25750,2025-12-18 09:50:00+05:30,2025-12-18 10:13:30.006000+05:30,118.2,154.65,154.65,75,-2733.75,69.46,-2803.21,SL-Trail,2025-12
20251218,CE,25750,2025-12-18 11:05:00+05:30,2025-12-18 11:22:59.316000+05:30,177.45,191.1,191.03,75,-1023.75,79.23,-1102.98,SL-Trail,2025-12
20251218,CE,25750,2025-12-18 12:55:00+05:30,2025-12-18 14:31:14.965000+05:30,203.85,147.3,147.24,75,4241.25,81.55,4159.7,SL-Trail,2025-12
20251218,CE,25750,2025-12-18 14:40:00+05:30,2025-12-18 15:00:03.221000+05:30,140.65,147.1,146.89,75,-483.75,72.44,-556.19,SL-Trail,2025-12
20251218,PE,25750,2025-12-18 10:05:00+05:30,2025-12-18 10:27:00.082000+05:30,93.2,62.9,62.85,75,2272.5,62.76,2209.74,SL-Trail,2025-12
20251218,PE,25750,2025-12-18 10:35:00+05:30,2025-12-18 14:16:49.696000+05:30,54.2,66.55,66.55,75,-926.25,57.26,-983.51,SL-Trail,2025-12
20251218,PE,25750,2025-12-18 15:05:00+05:30,2025-12-18 15:25:00+05:30,55.5,65.5,67.48,75,-750.0,57.41,-807.41,EOD,2025-12
20251219,CE,25900,2025-12-19 09:50:00+05:30,2025-12-19 10:27:28.861000+05:30,127.65,131.25,130.38,75,-270.0,70.03,-340.03,SL-Trail,2025-12
20251219,CE,25900,2025-12-19 11:00:00+05:30,2025-12-19 11:36:11.847000+05:30,127.55,114.0,113.06,75,1016.25,69.43,946.82,SL-Trail,2025-12
20251219,CE,25900,2025-12-19 11:45:00+05:30,2025-12-19 13:36:40.441000+05:30,95.3,124.45,123.06,75,-2186.25,65.14,-2251.39,SL-Trail,2025-12
20251219,CE,25900,2025-12-19 14:15:00+05:30,2025-12-19 14:23:58.426000+05:30,119.1,129.45,128.41,75,-776.25,68.74,-844.99,SL-Trail,2025-12
20251219,CE,25900,2025-12-19 14:35:00+05:30,2025-12-19 15:25:00+05:30,119.5,128.0,129.97,75,-637.5,68.75,-706.25,EOD,2025-12
20251219,PE,25900,2025-12-19 10:00:00+05:30,2025-12-19 10:01:19.784000+05:30,59.65,60.15,59.65,75,-37.5,57.83,-95.33,SL-Trail,2025-12
20251219,PE,25900,2025-12-19 10:25:00+05:30,2025-12-19 11:02:53.455000+05:30,62.05,59.0,58.96,75,228.75,58.14,170.61,SL-Trail,2025-12
20251219,PE,25900,2025-12-19 11:15:00+05:30,2025-12-19 11:18:32.280000+05:30,57.55,60.45,59.82,75,-217.5,57.54,-275.04,SL-Trail,2025-12
20251219,PE,25900,2025-12-19 11:40:00+05:30,2025-12-19 11:43:43.569000+05:30,63.7,69.75,69.73,75,-453.75,58.74,-512.49,SL-Trail,2025-12
20251219,PE,25900,2025-12-19 12:10:00+05:30,2025-12-19 15:25:00+05:30,59.45,43.05,54.51,75,1230.0,57.22,1172.78,EOD,2025-12
20251222,CE,26100,2025-12-22 09:50:00+05:30,2025-12-22 09:58:57.811000+05:30,75.75,87.75,87.6,75,-900.0,61.08,-961.08,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 10:30:00+05:30,2025-12-22 10:49:30.009000+05:30,79.8,84.6,84.6,75,-360.0,61.56,-421.56,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 11:15:00+05:30,2025-12-22 11:49:49.158000+05:30,79.1,81.85,81.8,75,-206.25,61.37,-267.62,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 12:15:00+05:30,2025-12-22 12:20:36.868000+05:30,77.35,84.7,84.68,75,-551.25,61.21,-612.46,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 12:45:00+05:30,2025-12-22 13:26:38.430000+05:30,75.15,82.0,81.92,75,-513.75,60.8,-574.55,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 13:55:00+05:30,2025-12-22 14:12:40.555000+05:30,79.35,77.0,76.91,75,176.25,61.24,115.01,SL-Trail,2025-12
20251222,CE,26100,2025-12-22 15:10:00+05:30,2025-12-22 15:29:22.069000+05:30,84.4,87.85,87.82,75,-258.75,62.33,-321.08,SL-Trail,2025-12
20251223,CE,26150,2025-12-23 14:35:00+05:30,2025-12-23 14:46:18.857000+05:30,54.85,28.7,28.51,75,1961.25,56.07,1905.18,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 09:50:00+05:30,2025-12-24 10:14:06.975000+05:30,145.35,165.55,165.37,75,-1515.0,73.74,-1588.74,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 10:45:00+05:30,2025-12-24 11:16:23.433000+05:30,151.7,149.3,149.24,75,180.0,74.11,105.89,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 11:40:00+05:30,2025-12-24 11:58:46.499000+05:30,144.6,134.8,134.73,75,735.0,72.59,662.41,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 12:25:00+05:30,2025-12-24 12:26:50.374000+05:30,133.15,138.55,138.27,75,-405.0,71.07,-476.07,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 12:45:00+05:30,2025-12-24 13:52:06.100000+05:30,132.0,113.3,113.26,75,1402.5,70.05,1332.45,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 14:20:00+05:30,2025-12-24 14:30:17.931000+05:30,104.55,98.35,98.34,75,465.0,65.59,399.41,SL-Trail,2025-12
20251224,CE,26150,2025-12-24 15:20:00+05:30,2025-12-24 15:25:00+05:30,98.8,93.55,99.78,75,393.75,64.6,329.15,EOD,2025-12
20251224,PE,26150,2025-12-24 10:00:00+05:30,2025-12-24 10:48:03.234000+05:30,58.9,59.8,59.77,75,-67.5,57.71,-125.21,SL-Trail,2025-12
20251224,PE,26150,2025-12-24 11:15:00+05:30,2025-12-24 11:42:47.699000+05:30,57.9,59.7,59.31,75,-135.0,57.56,-192.56,SL-Trail,2025-12
20251224,PE,26150,2025-12-24 12:00:00+05:30,2025-12-24 12:39:33.187000+05:30,61.45,57.4,57.31,75,303.75,58.0,245.75,SL-Trail,2025-12
20251224,PE,26150,2025-12-24 13:50:00+05:30,2025-12-24 13:57:15.103000+05:30,70.45,72.85,72.43,75,-180.0,59.82,-239.82,SL-Trail,2025-12
20251224,PE,26150,2025-12-24 14:40:00+05:30,2025-12-24 14:53:52.202000+05:30,77.6,79.6,79.49,75,-150.0,61.07,-211.07,SL-Trail,2025-12
20251224,PE,26150,2025-12-24 14:55:00+05:30,2025-12-24 15:25:00+05:30,76.3,75.85,79.37,75,33.75,60.76,-27.01,EOD,2025-12
20251226,CE,26100,2025-12-26 09:55:00+05:30,2025-12-26 15:25:00+05:30,67.55,47.4,63.26,75,1511.25,58.54,1452.71,EOD,2025-12
20251226,PE,26100,2025-12-26 10:05:00+05:30,2025-12-26 11:10:27.232000+05:30,71.0,77.9,77.52,75,-517.5,60.07,-577.57,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 11:30:00+05:30,2025-12-26 11:33:01.117000+05:30,77.25,81.65,81.53,75,-330.0,61.09,-391.09,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 11:50:00+05:30,2025-12-26 11:53:42.602000+05:30,78.8,79.55,79.22,75,-56.25,61.24,-117.49,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 11:55:00+05:30,2025-12-26 12:02:00.295000+05:30,77.65,77.9,77.81,75,-18.75,61.02,-79.77,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 12:10:00+05:30,2025-12-26 12:21:06.306000+05:30,77.85,77.9,77.81,75,-3.75,61.05,-64.8,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 12:50:00+05:30,2025-12-26 13:02:39.925000+05:30,92.05,91.8,91.72,75,18.75,63.57,-44.82,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 13:10:00+05:30,2025-12-26 13:35:36.015000+05:30,90.65,87.95,87.82,75,202.5,63.24,139.26,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 13:40:00+05:30,2025-12-26 13:54:02.012000+05:30,86.0,90.5,89.72,75,-337.5,62.65,-400.15,SL-Trail,2025-12
20251226,PE,26100,2025-12-26 14:40:00+05:30,2025-12-26 15:16:06.910000+05:30,93.05,91.25,90.98,75,135.0,63.69,71.31,SL-Trail,2025-12
20251229,CE,26050,2025-12-29 09:50:00+05:30,2025-12-29 10:11:35.964000+05:30,75.0,48.0,47.92,75,2025.0,59.63,1965.37,SL-Trail,2025-12
20251229,PE,26050,2025-12-29 11:35:00+05:30,2025-12-29 11:52:04.569000+05:30,88.3,81.2,81.11,75,532.5,62.67,469.83,SL-Trail,2025-12
20251229,PE,26050,2025-12-29 13:05:00+05:30,2025-12-29 13:14:38.499000+05:30,89.85,97.9,97.56,75,-603.75,63.46,-667.21,SL-Trail,2025-12
20251229,PE,26050,2025-12-29 13:55:00+05:30,2025-12-29 14:42:30.756000+05:30,110.05,118.95,118.83,75,-667.5,67.08,-734.58,SL-Trail,2025-12
20251229,PE,26050,2025-12-29 15:05:00+05:30,2025-12-29 15:25:00+05:30,111.25,111.0,125.66,75,18.75,66.98,-48.23,EOD,2025-12
20251230,CE,25900,2025-12-30 10:10:00+05:30,2025-12-30 10:24:29.561000+05:30,55.75,82.05,81.02,75,-1972.5,58.01,-2030.51,SL-Trail,2025-12
20251230,CE,25900,2025-12-30 10:45:00+05:30,2025-12-30 11:17:13.057000+05:30,65.1,48.45,47.99,75,1248.75,58.22,1190.53,SL-Trail,2025-12
20260101,CE,26200,2026-01-01 10:10:00+05:30,2026-01-01 10:30:36.035000+05:30,75.3,74.2,74.02,65,71.5,58.78,12.72,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 11:00:00+05:30,2026-01-01 11:01:37.794000+05:30,79.95,83.25,83.19,65,-214.5,59.62,-274.12,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 11:05:00+05:30,2026-01-01 11:12:57.101000+05:30,78.4,80.6,80.34,65,-143.0,59.35,-202.35,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 11:25:00+05:30,2026-01-01 11:54:43.754000+05:30,78.2,68.2,68.11,65,650.0,58.96,591.04,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 12:05:00+05:30,2026-01-01 12:26:48.578000+05:30,65.6,65.65,65.62,65,-3.25,57.32,-60.57,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 13:35:00+05:30,2026-01-01 14:03:51.390000+05:30,61.35,68.7,68.0,65,-477.75,56.88,-534.63,SL-Trail,2026-01
20260101,CE,26200,2026-01-01 14:30:00+05:30,2026-01-01 15:25:00+05:30,64.4,61.0,70.82,65,221.0,57.03,163.97,EOD,2026-01
20260101,PE,26200,2026-01-01 09:50:00+05:30,2026-01-01 09:59:38.944000+05:30,85.0,104.15,103.2,65,-1244.75,60.87,-1305.62,SL-Trail,2026-01
20260101,PE,26200,2026-01-01 10:35:00+05:30,2026-01-01 11:51:42.465000+05:30,93.1,103.6,102.96,65,-682.5,61.86,-744.36,SL-Trail,2026-01
20260101,PE,26200,2026-01-01 12:00:00+05:30,2026-01-01 12:08:20.367000+05:30,95.05,102.0,101.88,65,-451.75,62.06,-513.81,SL-Trail,2026-01
20260101,PE,26200,2026-01-01 12:35:00+05:30,2026-01-01 14:50:16.215000+05:30,97.3,93.65,93.56,65,237.25,62.1,175.15,SL-Trail,2026-01
20260102,CE,26150,2026-01-02 10:20:00+05:30,2026-01-02 10:39:52.703000+05:30,155.15,162.5,162.46,65,-477.75,71.34,-549.09,SL-Trail,2026-01
20260102,CE,26150,2026-01-02 11:10:00+05:30,2026-01-02 11:18:32.797000+05:30,157.2,162.75,162.74,65,-360.75,71.6,-432.35,SL-Trail,2026-01
20260102,CE,26150,2026-01-02 12:20:00+05:30,2026-01-02 12:32:19.007000+05:30,174.35,184.75,184.68,65,-676.0,74.39,-750.39,SL-Trail,2026-01
20260102,CE,26150,2026-01-02 12:50:00+05:30,2026-01-02 15:00:00.584000+05:30,178.0,181.0,180.37,65,-195.0,74.73,-269.73,SL-Trail,2026-01
20260105,CE,26350,2026-01-05 10:35:00+05:30,2026-01-05 10:45:56.389000+05:30,64.7,61.95,61.93,65,178.75,57.1,121.65,SL-Trail,2026-01
20260105,CE,26350,2026-01-05 11:00:00+05:30,2026-01-05 11:04:41.504000+05:30,58.0,69.25,69.22,65,-731.25,56.47,-787.72,SL-Trail,2026-01
20260105,PE,26350,2026-01-05 09:55:00+05:30,2026-01-05 10:43:03.441000+05:30,81.6,61.15,61.02,65,1329.25,59.18,1270.07,SL-Trail,2026-01
20260105,PE,26350,2026-01-05 10:50:00+05:30,2026-01-05 11:10:38.842000+05:30,53.25,55.65,55.5,65,-156.0,55.48,-211.48,SL-Trail,2026-01
20260105,PE,26350,2026-01-05 12:15:00+05:30,2026-01-05 12:58:25.826000+05:30,62.15,60.75,60.75,65,91.0,56.74,34.26,SL-Trail,2026-01
20260105,PE,26350,2026-01-05 13:25:00+05:30,2026-01-05 13:28:25.889000+05:30,76.0,84.1,83.78,65,-526.5,59.16,-585.66,SL-Trail,2026-01
20260105,PE,26350,2026-01-05 14:35:00+05:30,2026-01-05 15:08:16.311000+05:30,133.05,137.05,136.66,65,-260.0,67.83,-327.83,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 09:50:00+05:30,2026-01-06 10:37:26.493000+05:30,51.4,52.35,52.31,65,-61.75,55.15,-116.9,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 11:10:00+05:30,2026-01-06 11:12:30.752000+05:30,51.35,66.25,65.17,65,-968.5,55.55,-1024.05,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 11:30:00+05:30,2026-01-06 12:00:40.141000+05:30,88.4,80.6,80.58,65,507.0,60.6,446.4,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 12:05:00+05:30,2026-01-06 12:08:01.476000+05:30,76.25,90.2,89.15,65,-906.75,59.37,-966.12,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 12:45:00+05:30,2026-01-06 13:03:14.896000+05:30,83.95,71.55,71.14,65,806.0,59.78,746.22,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 13:10:00+05:30,2026-01-06 13:15:55.580000+05:30,64.7,87.6,87.49,65,-1488.5,57.85,-1546.35,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 13:45:00+05:30,2026-01-06 13:53:49.490000+05:30,81.95,95.4,94.92,65,-874.25,60.23,-934.48,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 14:30:00+05:30,2026-01-06 14:53:00.219000+05:30,101.0,93.3,93.22,65,500.5,62.55,437.95,SL-Trail,2026-01
20260106,PE,26250,2026-01-06 15:00:00+05:30,2026-01-06 15:25:00+05:30,78.8,71.05,99.53,65,503.75,59.12,444.63,EOD,2026-01
20260107,CE,26100,2026-01-07 09:55:00+05:30,2026-01-07 10:04:03.674000+05:30,126.95,151.75,150.86,65,-1612.0,67.5,-1679.5,SL-Trail,2026-01
20260107,CE,26100,2026-01-07 10:25:00+05:30,2026-01-07 10:54:02.612000+05:30,154.4,154.85,154.36,65,-29.25,71.02,-100.27,SL-Trail,2026-01
20260107,CE,26100,2026-01-07 11:25:00+05:30,2026-01-07 14:52:47.427000+05:30,142.25,123.5,123.36,65,1218.75,68.58,1150.17,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 10:05:00+05:30,2026-01-07 10:28:11.963000+05:30,73.35,75.45,75.25,65,-136.5,58.57,-195.07,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 10:45:00+05:30,2026-01-07 10:48:17.766000+05:30,70.5,74.65,74.6,65,-269.75,58.19,-327.94,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 10:55:00+05:30,2026-01-07 11:16:58.158000+05:30,62.05,71.2,71.16,65,-594.75,57.04,-651.79,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 11:35:00+05:30,2026-01-07 11:48:16.306000+05:30,60.6,69.9,69.88,65,-604.5,56.82,-661.32,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 13:00:00+05:30,2026-01-07 13:15:58.205000+05:30,83.55,83.7,83.59,65,-9.75,60.09,-69.84,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 13:50:00+05:30,2026-01-07 14:01:26.775000+05:30,84.15,87.95,87.94,65,-247.0,60.29,-307.29,SL-Trail,2026-01
20260107,PE,26100,2026-01-07 14:05:00+05:30,2026-01-07 15:25:00+05:30,78.2,69.3,72.3,65,578.5,59.0,519.5,EOD,2026-01
20260108,CE,26100,2026-01-08 10:10:00+05:30,2026-01-08 15:25:00+05:30,78.7,27.2,34.07,65,3347.5,57.82,3289.68,EOD,2026-01
20260108,PE,26100,2026-01-08 09:55:00+05:30,2026-01-08 10:19:35.136000+05:30,82.2,104.8,104.8,65,-1469.0,60.54,-1529.54,SL-Trail,2026-01
20260108,PE,26100,2026-01-08 12:45:00+05:30,2026-01-08 12:52:00.286000+05:30,188.9,202.2,202.0,65,-864.5,76.72,-941.22,SL-Trail,2026-01
20260108,PE,26100,2026-01-08 13:15:00+05:30,2026-01-08 13:27:06.981000+05:30,183.9,208.35,207.55,65,-1589.25,76.27,-1665.52,SL-Trail,2026-01
20260108,PE,26100,2026-01-08 13:45:00+05:30,2026-01-08 14:08:50.268000+05:30,197.85,189.65,189.6,65,533.0,77.47,455.53,SL-Trail,2026-01
20260108,PE,26100,2026-01-08 14:20:00+05:30,2026-01-08 14:28:23.913000+05:30,174.35,186.5,186.49,65,-789.75,74.44,-864.19,SL-Trail,2026-01
20260109,CE,25900,2026-01-09 10:15:00+05:30,2026-01-09 10:28:27.994000+05:30,91.75,107.4,107.13,65,-1017.25,61.81,-1079.06,SL-Trail,2026-01
20260109,CE,25900,2026-01-09 10:50:00+05:30,2026-01-09 13:37:38.038000+05:30,84.9,35.0,34.92,65,3243.5,58.83,3184.67,SL-Trail,2026-01
20260109,PE,25900,2026-01-09 09:50:00+05:30,2026-01-09 10:54:42.671000+05:30,81.4,104.2,103.96,65,-1482.0,60.42,-1542.42,SL-Trail,2026-01
20260109,PE,25900,2026-01-09 13:00:00+05:30,2026-01-09 13:33:37.292000+05:30,208.0,213.25,212.69,65,-341.25,79.43,-420.68,SL-Trail,2026-01
20260109,PE,25900,2026-01-09 15:00:00+05:30,2026-01-09 15:25:00+05:30,221.8,193.4,230.43,65,1846.0,80.57,1765.43,EOD,2026-01
20260112,CE,25650,2026-01-12 13:20:00+05:30,2026-01-12 13:32:02.556000+05:30,121.05,130.45,130.32,65,-611.0,66.14,-677.14,SL-Trail,2026-01
20260112,CE,25650,2026-01-12 15:10:00+05:30,2026-01-12 15:25:00+05:30,172.85,175.0,194.6,65,-139.75,73.91,-213.66,EOD,2026-01
20260112,PE,25650,2026-01-12 09:50:00+05:30,2026-01-12 10:46:48.503000+05:30,98.1,129.0,128.59,65,-2008.5,63.23,-2071.73,SL-Trail,2026-01
20260112,PE,25650,2026-01-12 12:10:00+05:30,2026-01-12 12:22:32.531000+05:30,152.6,68.65,68.11,65,5456.75,68.27,5388.48,SL-Trail,2026-01
20260112,PE,25650,2026-01-12 12:30:00+05:30,2026-01-12 15:25:00+05:30,73.05,17.65,37.8,65,3601.0,56.84,3544.16,EOD,2026-01
20260113,PE,25850,2026-01-13 10:10:00+05:30,2026-01-13 10:35:24.459000+05:30,114.3,85.8,83.67,65,1852.5,63.99,1788.51,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 10:50:00+05:30,2026-01-13 10:55:21.028000+05:30,97.65,99.25,98.02,65,-104.0,62.3,-166.3,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 11:00:00+05:30,2026-01-13 11:44:13.677000+05:30,88.3,78.95,77.98,65,607.75,60.54,547.21,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 13:15:00+05:30,2026-01-13 13:41:19.999000+05:30,192.95,192.2,191.92,65,48.75,76.93,-28.18,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 13:45:00+05:30,2026-01-13 14:00:45.651000+05:30,170.5,195.7,195.31,65,-1638.0,74.23,-1712.23,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 14:40:00+05:30,2026-01-13 15:04:55.696000+05:30,181.05,133.25,131.48,65,3107.0,73.71,3033.29,SL-Trail,2026-01
20260113,PE,25850,2026-01-13 15:10:00+05:30,2026-01-13 15:25:00+05:30,111.9,117.4,170.34,65,-357.5,64.62,-422.12,EOD,2026-01
20260114,CE,25650,2026-01-14 09:50:00+05:30,2026-01-14 09:55:15.794000+05:30,168.3,207.95,207.43,65,-2577.25,74.31,-2651.56,SL-Trail,2026-01
20260114,CE,25650,2026-01-14 10:15:00+05:30,2026-01-14 10:59:45.800000+05:30,172.95,186.3,186.23,65,-867.75,74.26,-942.01,SL-Trail,2026-01
20260114,CE,25650,2026-01-14 12:15:00+05:30,2026-01-14 14:39:00.617000+05:30,193.9,136.1,135.43,65,3757.0,75.4,3681.6,SL-Trail,2026-01
20260114,CE,25650,2026-01-14 15:10:00+05:30,2026-01-14 15:25:00+05:30,141.45,146.3,161.39,65,-315.25,69.15,-384.4,EOD,2026-01
20260114,PE,25650,2026-01-14 10:30:00+05:30,2026-01-14 10:44:03.278000+05:30,104.55,100.7,100.58,65,250.25,63.21,187.04,SL-Trail,2026-01
20260114,PE,25650,2026-01-14 10:50:00+05:30,2026-01-14 12:14:44.423000+05:30,98.45,77.7,77.4,65,1348.75,61.77,1286.98,SL-Trail,2026-01
20260114,PE,25650,2026-01-14 12:35:00+05:30,2026-01-14 12:51:43.706000+05:30,70.05,77.65,77.49,65,-494.0,58.22,-552.22,SL-Trail,2026-01
