date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 09:53:00+05:30,2026-03-24 10:01:00+05:30,8,30,790.75,739.0,1041.25,1110.75,760.0,712.75,1067.7,1121.0,121.25,100.55,21.25,0.55,621.0,450.55,170.45,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 10:13:00+05:30,2026-03-24 10:14:00+05:30,1,30,744.55,694.8,1078.9,1156.15,735.25,686.95,1104.55,1158.45,127.0,102.2,27.0,2.2,744.0,451.22,292.78,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 10:21:00+05:30,2026-03-24 10:23:00+05:30,2,30,768.55,715.0,1040.0,1115.85,801.6,752.55,1002.35,1055.0,129.4,101.7,29.4,1.7,831.0,447.42,383.58,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 10:41:00+05:30,2026-03-24 10:48:00+05:30,7,30,660.25,620.65,1199.5,1229.55,724.95,680.0,1064.25,1120.9,69.65,101.6,-30.35,1.6,958.5,449.26,509.24,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 10:50:00+05:30,2026-03-24 10:52:00+05:30,2,30,705.95,663.45,1089.65,1170.1,658.45,617.5,1179.55,1240.0,122.95,101.4,22.95,1.4,646.5,449.9,196.6,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 11:01:00+05:30,2026-03-24 11:07:00+05:30,6,30,643.15,598.65,1180.55,1268.65,642.4,599.0,1185.7,1239.9,132.6,97.6,32.6,-2.4,1050.0,451.39,598.61,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 11:14:00+05:30,2026-03-24 11:15:00+05:30,1,30,670.3,625.0,1133.45,1210.5,678.0,632.7,1123.7,1180.75,122.35,102.35,22.35,2.35,600.0,447.37,152.63,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 11:18:00+05:30,2026-03-24 11:20:00+05:30,2,30,710.15,659.9,1094.9,1173.5,704.1,659.6,1103.75,1157.0,128.85,97.75,28.85,-2.25,933.0,447.92,485.08,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 11:23:00+05:30,2026-03-24 11:24:00+05:30,1,30,669.95,628.7,1149.55,1177.95,657.95,615.5,1155.0,1211.7,69.65,99.15,-30.35,-0.85,885.0,448.0,437.0,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 11:25:00+05:30,2026-03-24 11:32:00+05:30,7,30,690.05,639.9,1110.0,1225.55,702.55,658.25,1087.0,1141.0,165.7,98.3,65.7,-1.7,2022.0,448.41,1573.59,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 12:30:00+05:30,2026-03-24 12:32:00+05:30,2,30,786.55,735.45,928.35,999.1,826.45,774.95,883.0,928.7,121.85,97.2,21.85,-2.8,739.5,433.53,305.97,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 12:39:00+05:30,2026-03-24 12:40:00+05:30,1,30,952.6,910.7,811.0,840.0,970.85,912.85,797.95,840.35,70.9,100.4,-29.1,0.4,885.0,439.82,445.18,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 13:46:00+05:30,2026-03-24 13:48:00+05:30,2,30,1101.6,1062.65,690.0,726.0,1036.05,976.2,725.45,765.85,74.95,100.25,-25.05,0.25,759.0,441.42,317.58,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 13:49:00+05:30,2026-03-24 13:50:00+05:30,1,30,979.1,935.35,754.95,790.25,1016.2,955.35,737.6,779.5,79.05,102.75,-20.95,2.75,711.0,436.56,274.44,Revert
20260324,"(-1,+0)  w=100",100,-1,0,52600,52500,52600,2026-03-24 14:15:00+05:30,2026-03-24 14:16:00+05:30,1,30,1086.7,1006.6,711.65,752.95,1075.25,1012.1,712.4,751.65,121.4,102.4,21.4,2.4,570.0,442.18,127.82,Revert
20260325,"(-1,+0)  w=100",100,-1,0,53600,53500,53600,2026-03-25 12:30:00+05:30,2026-03-25 12:35:00+05:30,5,30,1072.9,974.4,544.5,577.55,1112.0,1044.7,520.0,552.6,131.55,99.9,31.55,-0.1,949.5,417.18,532.32,Revert
20260325,"(-1,+0)  w=100",100,-1,0,53600,53500,53600,2026-03-25 13:56:00+05:30,2026-03-25 13:58:00+05:30,2,30,1083.8,1001.0,488.75,527.2,1067.4,1005.1,496.75,534.45,121.25,100.0,21.25,0.0,637.5,410.04,227.46,Revert
20260325,"(-1,+0)  w=100",100,-1,0,53600,53500,53600,2026-03-25 15:22:00+05:30,2026-03-25 15:23:00+05:30,1,30,836.25,762.4,613.35,660.3,832.8,771.95,615.5,656.7,120.8,102.05,20.8,2.05,562.5,393.79,168.71,Revert
20260330,"(-1,+0)  w=100",100,-1,0,51100,51000,51100,2026-03-30 15:07:00+05:30,2026-03-30 15:09:00+05:30,2,30,0.35,0.3,821.2,945.35,0.35,0.3,786.1,887.4,124.2,101.35,24.2,1.35,685.5,311.76,373.74,Revert
